train_number,station_code,day_of_week,month,is_holiday,weather,scheduled_arrival_hour,delay_minutes
120010,NDLS,6,3,0,Foggy,15,84
12002,HWH,5,8,0,Stormy,23,24
12006,PNBE,2,5,0,Clear,7,22
120010,LKO,6,6,0,Clear,1,7
12001,LKO,4,9,0,Stormy,7,25
12006,PNBE,3,5,0,Foggy,11,81
12001,NDLS,3,12,0,Rainy,5,41
12005,LKO,3,4,0,Stormy,18,12
120010,LKO,0,4,0,Stormy,1,18
12003,PNBE,0,8,0,Stormy,4,6
12001,BSB,1,11,0,Stormy,5,6
12005,DDU,3,8,0,Rainy,16,27
12007,DDU,3,2,0,Foggy,0,109
120010,NDLS,4,6,0,Clear,2,33
12006,LKO,6,7,0,Stormy,16,25
120010,HWH,0,7,0,Stormy,10,5
12001,DDU,0,4,1,Stormy,18,87
12006,CNB,2,2,0,Foggy,17,129
12008,LKO,2,6,0,Rainy,21,35
120010,NDLS,6,7,0,Clear,5,56
120010,LKO,4,3,0,Stormy,22,16
12003,HWH,3,2,0,Rainy,6,52
12006,LKO,5,7,0,Rainy,9,32
12009,NDLS,6,5,0,Foggy,18,138
12004,CNB,3,2,0,Rainy,5,49
12002,PNBE,6,11,0,Stormy,6,49
12004,BSB,3,1,0,Foggy,7,105
12005,BSB,5,5,0,Rainy,2,66
12001,LKO,3,12,0,Rainy,2,37
12009,NDLS,6,10,1,Clear,18,66
12008,CNB,4,1,0,Stormy,6,27
120010,HWH,5,5,0,Clear,7,48
120010,PNBE,2,7,0,Rainy,10,36
12002,DDU,1,7,1,Stormy,8,61
12006,NDLS,4,10,0,Stormy,20,26
12006,LKO,6,1,0,Clear,17,13
12008,CNB,1,4,0,Rainy,16,12
120010,DDU,6,3,0,Stormy,6,40
12004,PNBE,2,2,0,Stormy,6,10
12008,NDLS,1,6,0,Foggy,16,56
12007,PNBE,6,7,1,Clear,12,83
12002,DDU,3,2,0,Stormy,6,12
12005,DDU,0,5,0,Stormy,6,10
12006,LKO,4,8,0,Clear,19,29
120010,PNBE,2,7,0,Foggy,0,79
12007,HWH,1,7,0,Foggy,12,56
12003,PNBE,2,7,0,Stormy,3,2
120010,PNBE,1,7,1,Clear,12,44
12007,LKO,6,2,0,Stormy,4,12
12009,HWH,1,9,0,Foggy,5,48
120010,CNB,5,7,0,Rainy,9,62
12004,LKO,6,3,0,Clear,15,16
12003,PNBE,1,1,0,Clear,10,0
12003,LKO,0,10,0,Rainy,20,62
12003,BSB,3,4,0,Stormy,15,16
12008,PNBE,6,8,0,Foggy,8,131
12006,DDU,2,2,0,Foggy,5,99
12004,CNB,1,10,0,Foggy,22,71
12006,HWH,5,12,1,Clear,1,56
12009,DDU,4,4,0,Rainy,10,47
12003,NDLS,2,6,0,Rainy,5,37
12004,NDLS,4,3,0,Rainy,16,43
12002,NDLS,3,6,0,Stormy,6,28
12001,HWH,1,4,0,Rainy,2,15
12008,PNBE,0,11,0,Stormy,9,4
12001,PNBE,1,8,0,Rainy,21,40
12007,CNB,4,3,0,Rainy,9,60
12008,NDLS,4,1,1,Stormy,0,43
12007,BSB,2,9,0,Stormy,16,1
120010,HWH,1,7,0,Foggy,15,90
12009,CNB,5,2,0,Foggy,3,151
120010,NDLS,5,7,0,Clear,0,18
12003,NDLS,3,3,0,Foggy,8,87
12005,BSB,1,11,1,Rainy,10,61
12006,BSB,4,1,0,Clear,14,14
12004,NDLS,5,2,1,Stormy,8,68
12006,HWH,5,11,0,Foggy,8,109
12003,PNBE,2,9,0,Clear,10,26
12005,NDLS,1,8,0,Foggy,5,120
12005,DDU,2,4,0,Foggy,21,92
12008,BSB,1,9,0,Clear,18,3
12009,PNBE,1,2,0,Stormy,4,17
12009,NDLS,1,3,1,Stormy,6,32
12006,NDLS,2,3,0,Clear,9,19
12003,HWH,4,9,0,Clear,9,9
12003,HWH,1,10,0,Rainy,0,50
12008,PNBE,3,7,0,Foggy,7,76
12003,DDU,1,4,1,Clear,12,45
12006,HWH,3,3,0,Rainy,7,24
12002,CNB,4,5,0,Stormy,14,29
12002,LKO,1,2,0,Foggy,4,102
12009,CNB,4,9,0,Clear,10,13
12008,CNB,4,12,0,Clear,15,32
12009,CNB,5,9,0,Stormy,4,47
12008,NDLS,3,3,0,Rainy,23,18
12006,HWH,4,8,0,Stormy,1,19
12009,BSB,2,4,0,Clear,6,16
12005,PNBE,3,4,1,Clear,10,16
12004,CNB,2,4,0,Stormy,4,12
12001,CNB,6,5,0,Foggy,6,55
12009,LKO,3,12,0,Stormy,6,20
12009,HWH,4,12,0,Stormy,9,0
12008,LKO,6,1,0,Foggy,18,78
12009,DDU,6,8,0,Stormy,3,47
12002,PNBE,1,6,0,Clear,20,17
12009,BSB,1,6,0,Stormy,7,7
12009,DDU,2,5,0,Rainy,0,41
12009,BSB,0,9,1,Clear,17,66
12007,DDU,5,11,0,Rainy,3,64
12008,PNBE,1,12,0,Rainy,15,29
12005,PNBE,5,8,0,Clear,10,34
12005,CNB,1,6,0,Clear,12,24
12001,DDU,2,3,0,Foggy,16,52
12009,PNBE,4,11,0,Clear,19,18
12006,DDU,3,10,0,Rainy,1,26
12005,PNBE,1,2,0,Stormy,10,5
12002,LKO,1,3,1,Rainy,0,101
12002,BSB,2,11,0,Foggy,7,73
12009,PNBE,3,6,0,Rainy,4,46
12003,DDU,5,11,0,Clear,21,45
120010,HWH,1,5,0,Clear,20,25
12009,HWH,2,5,0,Rainy,4,36
12003,NDLS,0,8,0,Stormy,23,14
120010,NDLS,4,12,0,Stormy,6,19
12005,HWH,3,1,0,Foggy,21,118
12004,BSB,6,4,0,Rainy,15,30
12004,LKO,4,1,0,Foggy,3,96
12001,CNB,4,3,0,Stormy,22,5
12007,LKO,3,12,0,Clear,13,15
12008,CNB,3,11,0,Clear,18,10
120010,PNBE,1,3,0,Stormy,4,15
12006,NDLS,5,3,1,Rainy,20,78
12006,PNBE,1,8,1,Foggy,12,193
12009,LKO,1,11,0,Clear,8,40
120010,HWH,0,9,0,Foggy,4,69
12006,CNB,6,6,0,Clear,22,30
12007,NDLS,5,4,0,Rainy,4,49
12003,PNBE,2,10,0,Rainy,11,41
12009,HWH,4,8,0,Foggy,19,94
12002,BSB,2,6,0,Stormy,0,6
12007,PNBE,3,11,0,Rainy,8,52
12002,PNBE,5,5,0,Clear,13,32
120010,NDLS,2,9,0,Foggy,6,144
12004,DDU,2,11,1,Clear,15,74
12004,NDLS,3,8,1,Stormy,3,62
12004,DDU,0,7,0,Clear,5,38
120010,NDLS,6,2,1,Clear,17,48
12003,LKO,2,7,0,Foggy,5,95
12002,NDLS,5,7,0,Stormy,19,48
12006,HWH,6,7,0,Rainy,7,60
12004,HWH,0,8,0,Clear,22,18
12006,DDU,3,9,0,Clear,0,22
12007,LKO,1,1,1,Clear,4,82
12008,CNB,5,12,0,Clear,10,42
12005,DDU,3,8,0,Stormy,22,34
12003,CNB,1,10,0,Stormy,14,2
12009,LKO,2,8,0,Foggy,11,118
12007,CNB,2,5,0,Rainy,17,47
12006,CNB,0,6,0,Foggy,10,65
12007,NDLS,2,8,0,Clear,22,0
12006,PNBE,5,11,0,Foggy,17,127
12006,HWH,3,5,0,Stormy,8,11
120010,BSB,2,12,0,Clear,3,0
12005,DDU,6,11,0,Clear,12,43
12005,HWH,3,4,0,Clear,8,29
12008,BSB,3,10,0,Rainy,0,30
12009,DDU,2,5,0,Clear,23,27
12005,BSB,3,8,0,Foggy,1,122
12007,DDU,2,7,0,Foggy,0,92
12006,CNB,4,5,0,Foggy,21,56
12003,HWH,5,10,0,Rainy,0,57
12007,HWH,0,12,0,Foggy,21,129
12009,PNBE,1,1,0,Stormy,2,3
120010,BSB,1,2,0,Stormy,20,27
12003,NDLS,5,11,0,Rainy,16,59
12009,DDU,0,7,0,Clear,13,28
12003,PNBE,0,2,0,Foggy,5,147
12008,LKO,3,2,1,Stormy,0,73
12007,NDLS,0,9,0,Stormy,22,26
12006,DDU,4,9,0,Foggy,19,142
12001,PNBE,6,6,0,Foggy,9,101
12004,BSB,6,7,1,Foggy,8,215
12004,NDLS,1,7,0,Stormy,2,9
12004,DDU,2,11,0,Foggy,18,117
12004,LKO,5,2,0,Rainy,9,52
12007,LKO,0,6,0,Foggy,5,55
12004,PNBE,4,8,0,Foggy,14,103
12007,PNBE,3,6,0,Clear,11,32
12001,BSB,4,10,0,Foggy,10,109
12002,DDU,3,5,0,Clear,12,15
12006,NDLS,4,4,0,Stormy,18,24
12006,NDLS,2,10,0,Stormy,16,36
12003,DDU,3,9,0,Stormy,21,1
12007,CNB,3,8,0,Stormy,7,10
120010,BSB,2,6,0,Foggy,16,103
12007,PNBE,6,12,0,Rainy,6,53
12006,LKO,5,4,0,Rainy,17,55
120010,HWH,3,12,0,Rainy,22,52
12003,BSB,1,3,0,Rainy,9,36
12006,BSB,2,12,0,Rainy,14,61
12006,LKO,5,3,0,Stormy,8,38
12008,DDU,1,2,0,Foggy,21,124
12007,DDU,3,5,1,Stormy,22,55
120010,HWH,5,3,0,Clear,4,55
12003,NDLS,5,11,0,Stormy,17,31
12009,LKO,5,1,0,Rainy,22,68
120010,LKO,1,4,1,Clear,21,19
12005,HWH,1,10,0,Stormy,12,42
120010,BSB,5,6,0,Stormy,4,32
12003,PNBE,4,9,0,Rainy,10,6
12002,DDU,2,12,0,Foggy,18,105
12003,PNBE,2,6,0,Rainy,2,65
12003,BSB,2,1,1,Stormy,0,66
12004,DDU,3,5,0,Rainy,13,23
12009,CNB,2,8,0,Rainy,12,27
12003,DDU,1,4,0,Clear,10,29
12002,LKO,6,9,0,Stormy,21,36
12003,BSB,6,4,0,Foggy,6,82
12009,PNBE,0,10,0,Clear,17,16
12002,HWH,6,5,1,Stormy,22,71
12001,PNBE,0,11,0,Foggy,8,117
12001,HWH,3,4,0,Clear,16,30
12003,BSB,6,4,0,Foggy,5,136
12003,CNB,1,2,0,Rainy,8,39
12006,NDLS,4,9,0,Rainy,16,25
12008,HWH,5,8,0,Stormy,6,20
12007,DDU,0,7,0,Rainy,7,43
12001,BSB,0,8,0,Foggy,11,92
12001,LKO,6,2,0,Foggy,14,63
12003,HWH,3,4,0,Rainy,3,35
12006,NDLS,5,1,0,Rainy,11,65
120010,PNBE,2,5,1,Clear,8,70
12006,CNB,1,1,0,Foggy,0,90
12008,LKO,1,2,0,Stormy,17,31
12006,LKO,6,9,0,Clear,21,50
12006,NDLS,0,3,1,Stormy,8,72
12009,HWH,1,7,0,Foggy,6,129
120010,LKO,2,2,0,Foggy,6,80
12002,HWH,6,5,1,Rainy,4,93
12008,LKO,1,10,1,Clear,10,47
12003,BSB,2,3,0,Foggy,14,139
12001,PNBE,0,4,0,Foggy,19,114
12001,CNB,3,7,0,Clear,9,23
12008,CNB,5,11,1,Stormy,1,101
12002,PNBE,0,11,0,Foggy,10,86
12002,HWH,3,3,0,Clear,0,11
12009,DDU,3,1,0,Foggy,3,37
12008,CNB,3,3,0,Rainy,18,70
12009,DDU,3,10,0,Foggy,20,75
12006,HWH,1,9,0,Clear,4,12
12008,LKO,4,11,0,Rainy,1,31
12006,DDU,1,3,0,Rainy,13,34
12009,NDLS,0,1,0,Clear,0,21
12005,BSB,5,8,0,Stormy,22,17
12005,LKO,5,7,1,Rainy,11,79
12006,LKO,1,9,0,Stormy,8,6
120010,BSB,1,6,0,Stormy,3,0
12004,BSB,3,11,0,Foggy,12,68
12002,PNBE,3,2,0,Rainy,17,19
12001,NDLS,3,4,0,Foggy,18,66
12006,LKO,3,10,0,Foggy,15,39
12005,LKO,4,3,0,Stormy,19,31
12001,BSB,5,12,0,Clear,3,27
12009,BSB,6,6,0,Foggy,8,99
12004,HWH,4,2,0,Rainy,19,6
12003,CNB,2,8,0,Stormy,15,11
12007,HWH,3,5,0,Foggy,3,118
12004,BSB,3,1,0,Foggy,4,123
12007,PNBE,0,8,0,Rainy,10,45
12005,HWH,0,2,1,Foggy,7,132
12007,NDLS,4,6,0,Rainy,16,29
12006,HWH,1,4,0,Stormy,18,3
12009,NDLS,3,10,0,Foggy,8,123
12004,DDU,2,7,0,Rainy,10,30
12007,BSB,4,6,0,Foggy,4,142
12009,PNBE,2,1,0,Rainy,11,25
12006,BSB,3,12,0,Stormy,13,14
12002,HWH,6,8,0,Stormy,11,51
12001,CNB,2,12,0,Foggy,20,133
12003,DDU,3,7,0,Stormy,19,27
120010,HWH,2,2,0,Rainy,4,35
12004,DDU,6,1,0,Clear,14,25
12008,NDLS,5,11,0,Rainy,20,38
12006,PNBE,0,5,0,Rainy,1,72
12004,CNB,3,5,0,Foggy,0,128
12002,NDLS,5,1,0,Stormy,10,27
12001,BSB,3,11,0,Rainy,12,56
12006,CNB,1,12,0,Stormy,9,11
12007,BSB,0,2,0,Rainy,8,15
12007,NDLS,0,4,0,Clear,10,16
12006,NDLS,3,4,0,Clear,14,1
12005,HWH,6,3,1,Foggy,14,142
120010,HWH,5,3,0,Clear,4,23
12001,LKO,3,4,0,Stormy,15,0
12003,LKO,3,8,0,Rainy,9,42
12007,CNB,5,2,0,Stormy,20,24
12006,HWH,3,8,0,Stormy,21,39
12003,HWH,1,12,0,Stormy,10,27
120010,DDU,0,10,0,Clear,6,26
12001,NDLS,5,11,0,Stormy,12,30
12006,PNBE,4,12,0,Foggy,9,72
12005,DDU,2,2,1,Foggy,16,63
12002,CNB,0,3,0,Stormy,0,33
12007,PNBE,3,4,1,Foggy,15,123
12006,BSB,2,8,0,Rainy,20,4
12008,NDLS,2,10,0,Foggy,0,68
12008,BSB,2,7,0,Rainy,10,31
12006,LKO,5,2,0,Stormy,14,35
12009,CNB,4,3,0,Foggy,21,77
12008,HWH,1,10,0,Rainy,19,49
12004,DDU,0,5,0,Foggy,11,52
12005,NDLS,1,1,0,Foggy,17,115
12009,DDU,2,10,0,Foggy,11,68
12003,HWH,6,4,0,Foggy,0,70
12001,HWH,2,5,0,Rainy,18,33
12009,BSB,2,11,0,Stormy,3,9
12002,LKO,4,3,0,Foggy,0,46
12006,DDU,3,8,1,Foggy,18,134
12002,LKO,4,5,0,Clear,9,24
120010,HWH,1,12,0,Foggy,0,50
12006,PNBE,1,5,1,Foggy,4,149
12008,DDU,6,6,0,Foggy,15,129
12004,NDLS,3,3,0,Foggy,16,42
12008,CNB,3,2,0,Foggy,14,90
12007,DDU,6,3,0,Rainy,21,55
12007,PNBE,4,8,0,Foggy,17,60
120010,LKO,0,4,0,Rainy,7,31
12008,BSB,2,1,0,Foggy,1,136
12009,CNB,0,4,0,Foggy,19,134
12006,NDLS,5,12,0,Clear,13,17
12009,HWH,5,7,0,Foggy,9,94
12004,PNBE,4,8,0,Stormy,0,27
12008,LKO,2,8,0,Rainy,14,24
12005,HWH,1,10,0,Stormy,6,0
12006,NDLS,4,10,0,Clear,5,0
12004,PNBE,0,3,0,Clear,18,29
12006,DDU,3,6,0,Foggy,1,113
12007,LKO,5,2,0,Clear,11,30
12005,DDU,5,11,1,Clear,13,81
12004,HWH,4,5,1,Stormy,22,61
12005,HWH,5,8,0,Stormy,5,64
12008,HWH,6,9,0,Clear,23,29
12005,NDLS,4,3,0,Clear,17,24
12005,PNBE,5,12,0,Foggy,22,91
12006,LKO,4,8,1,Rainy,9,89
120010,BSB,4,11,0,Stormy,15,2
12004,CNB,1,12,0,Rainy,8,12
12003,HWH,4,6,1,Rainy,13,59
12009,CNB,5,1,0,Rainy,10,46
12001,DDU,1,12,0,Stormy,16,32
12004,NDLS,1,4,0,Stormy,5,12
12005,BSB,4,8,0,Clear,18,23
12001,DDU,5,1,0,Foggy,16,126
120010,BSB,0,6,0,Foggy,4,50
12001,CNB,5,1,0,Stormy,3,20
120010,PNBE,4,11,0,Foggy,18,111
12004,DDU,2,5,0,Clear,19,34
12008,NDLS,3,1,0,Rainy,2,63
12005,LKO,2,7,0,Stormy,6,9
120010,LKO,1,7,0,Foggy,7,60
12005,LKO,1,10,0,Clear,15,7
12004,BSB,6,5,0,Stormy,1,29
12005,NDLS,5,9,0,Stormy,18,32
120010,BSB,3,10,0,Clear,19,10
12003,LKO,6,12,0,Stormy,4,25
12009,BSB,3,5,0,Clear,0,9
12001,NDLS,4,2,0,Clear,10,22
12006,BSB,5,12,0,Foggy,2,96
12004,HWH,2,9,0,Foggy,13,46
12004,HWH,4,11,0,Foggy,14,67
12002,BSB,3,12,0,Clear,18,35
120010,PNBE,0,10,0,Stormy,9,25
12008,NDLS,3,1,0,Rainy,16,55
12007,HWH,2,4,0,Stormy,21,15
12006,CNB,0,9,0,Rainy,22,45
12006,CNB,6,8,0,Rainy,0,57
12001,HWH,5,2,0,Rainy,17,58
12003,BSB,4,2,0,Stormy,13,31
12008,BSB,2,6,0,Foggy,18,84
12001,BSB,1,4,0,Stormy,1,23
12002,CNB,4,11,0,Foggy,15,115
12003,NDLS,4,3,0,Stormy,20,0
12009,NDLS,2,9,0,Stormy,2,15
12009,CNB,6,10,0,Clear,3,46
12008,DDU,6,7,0,Clear,22,27
12009,LKO,4,6,0,Stormy,3,13
12008,CNB,1,11,0,Rainy,19,63
12001,CNB,2,8,0,Clear,5,2
120010,CNB,1,7,0,Rainy,7,39
12009,LKO,1,10,0,Rainy,20,35
12003,LKO,2,7,1,Clear,18,24
12005,LKO,1,10,0,Clear,4,15
120010,HWH,4,2,0,Foggy,0,141
12004,LKO,2,7,0,Stormy,0,15
12001,BSB,1,1,1,Clear,22,31
12006,LKO,6,9,1,Stormy,7,66
12005,BSB,6,11,0,Foggy,9,41
12008,LKO,4,11,0,Rainy,7,17
12007,DDU,4,8,0,Stormy,23,23
12005,DDU,4,8,0,Stormy,9,3
12001,HWH,6,10,0,Clear,21,17
12009,BSB,1,2,0,Clear,4,41
12009,PNBE,1,5,1,Clear,6,45
12002,BSB,0,8,0,Rainy,4,29
120010,HWH,2,11,0,Stormy,6,23
12006,NDLS,4,11,0,Rainy,5,33
12001,DDU,6,7,0,Clear,8,55
12006,HWH,5,10,0,Stormy,21,52
12005,DDU,3,2,0,Rainy,19,61
12002,LKO,3,8,0,Clear,23,0
12002,LKO,1,8,0,Foggy,6,101
12001,NDLS,2,8,0,Stormy,4,36
12005,DDU,3,11,0,Clear,11,1
12008,BSB,4,11,0,Clear,2,21
12006,BSB,5,9,1,Rainy,1,104
12005,BSB,1,10,0,Foggy,1,104
12003,BSB,6,11,0,Stormy,11,32
120010,PNBE,3,9,0,Stormy,1,18
12006,DDU,4,5,0,Rainy,19,33
12009,PNBE,6,9,0,Stormy,22,42
12007,PNBE,1,7,0,Foggy,3,87
12009,LKO,3,3,0,Foggy,2,68
12009,PNBE,4,2,0,Stormy,12,22
12009,CNB,4,10,0,Rainy,0,52
12006,LKO,1,10,1,Stormy,0,68
12007,HWH,4,3,0,Stormy,21,1
12001,PNBE,3,9,0,Clear,0,7
12008,NDLS,3,9,0,Stormy,17,7
12004,LKO,6,12,0,Clear,7,38
12006,LKO,1,6,0,Foggy,6,76
12007,BSB,2,12,0,Rainy,6,60
12005,DDU,3,6,1,Stormy,14,62
12003,HWH,2,1,0,Clear,8,23
12007,LKO,3,2,0,Stormy,0,5
12007,NDLS,2,9,0,Stormy,1,16
12003,CNB,1,7,0,Stormy,5,8
12002,PNBE,0,7,0,Rainy,5,53
12006,BSB,5,4,0,Stormy,12,24
12001,DDU,5,2,0,Clear,15,51
12008,DDU,5,1,0,Stormy,21,7
12008,CNB,6,7,0,Rainy,12,84
12009,DDU,6,6,0,Rainy,7,61
12002,NDLS,3,11,0,Stormy,11,41
12007,PNBE,4,5,1,Clear,5,58
12004,PNBE,2,2,0,Foggy,9,114
12009,DDU,1,2,0,Clear,3,26
12003,HWH,4,4,1,Rainy,5,49
12009,CNB,6,6,0,Stormy,8,7
12002,PNBE,5,3,0,Foggy,7,147
12004,LKO,3,8,0,Stormy,22,13
12005,BSB,1,1,0,Clear,4,20
12001,CNB,6,10,0,Foggy,15,146
12003,BSB,0,8,0,Rainy,5,42
12005,NDLS,2,11,0,Clear,3,0
12001,PNBE,6,1,0,Rainy,4,72
120010,LKO,2,11,0,Clear,2,0
12004,HWH,2,4,0,Foggy,0,87
12007,CNB,4,12,0,Foggy,1,59
12001,NDLS,2,7,0,Stormy,23,6
12006,DDU,6,10,0,Foggy,4,72
12009,CNB,4,3,0,Stormy,23,35
12006,CNB,4,11,0,Stormy,8,32
12009,LKO,4,4,0,Stormy,23,21
120010,DDU,3,2,0,Clear,18,0
12009,HWH,5,1,0,Stormy,6,38
12008,LKO,0,7,0,Stormy,10,1
12009,PNBE,2,10,0,Stormy,19,1
12008,CNB,5,11,0,Stormy,3,45
12002,PNBE,5,2,0,Rainy,18,42
120010,CNB,6,5,0,Stormy,19,26
12005,LKO,0,3,0,Stormy,18,29
12005,BSB,1,6,0,Foggy,19,117
12003,NDLS,1,11,0,Clear,5,36
12004,BSB,3,6,0,Rainy,15,58
12001,CNB,3,9,0,Foggy,9,77
12006,NDLS,1,10,0,Clear,10,15
12001,CNB,5,8,0,Stormy,9,34
12005,NDLS,2,9,0,Foggy,3,69
12007,LKO,6,12,1,Foggy,0,116
12008,BSB,4,5,0,Rainy,23,60
12002,CNB,5,5,0,Foggy,0,66
12008,HWH,0,9,0,Rainy,2,47
12005,LKO,2,7,0,Rainy,6,58
12006,DDU,4,2,0,Rainy,10,53
120010,NDLS,0,12,1,Stormy,12,75
12004,PNBE,0,2,0,Foggy,1,57
120010,NDLS,0,1,0,Clear,3,12
120010,HWH,1,12,0,Foggy,14,70
12002,NDLS,6,3,0,Stormy,19,46
12002,LKO,0,8,0,Foggy,4,109
12007,LKO,3,6,1,Clear,17,52
12006,LKO,1,8,0,Foggy,7,141
12005,HWH,5,2,0,Foggy,15,91
12005,NDLS,0,3,0,Foggy,16,101
12001,HWH,6,12,0,Stormy,23,36
12009,NDLS,0,7,0,Clear,21,8
12005,HWH,0,8,0,Rainy,15,36
12004,LKO,0,3,0,Clear,3,5
12006,LKO,6,8,0,Stormy,0,6
120010,PNBE,4,8,0,Stormy,22,23
12002,HWH,6,6,0,Stormy,21,42
12002,DDU,6,7,0,Clear,19,53
120010,PNBE,4,2,0,Stormy,8,31
120010,NDLS,1,3,0,Rainy,15,83
12006,HWH,2,7,1,Clear,20,72
12007,DDU,0,3,1,Stormy,7,55
12007,NDLS,2,7,0,Stormy,7,3
12006,CNB,4,4,0,Clear,10,7
12005,NDLS,5,1,0,Stormy,22,27
12007,DDU,1,11,0,Clear,2,0
12009,LKO,2,5,0,Clear,4,0
12005,LKO,5,3,0,Stormy,6,42
12009,BSB,0,9,1,Rainy,12,79
12002,DDU,5,11,0,Clear,0,41
12005,DDU,1,11,0,Foggy,4,105
12007,NDLS,3,5,0,Foggy,22,56
12003,DDU,6,10,0,Clear,15,14
12009,HWH,3,2,0,Rainy,22,17
12008,NDLS,4,1,0,Foggy,6,57
12004,DDU,1,1,1,Foggy,0,83
12006,HWH,6,4,0,Clear,11,17
12002,BSB,4,8,0,Foggy,2,51
12009,CNB,0,12,0,Rainy,19,18
12002,HWH,6,1,0,Rainy,5,26
12007,LKO,2,7,0,Stormy,22,7
12003,DDU,2,8,1,Stormy,15,43
12007,NDLS,1,1,0,Clear,9,7
12005,HWH,4,10,0,Clear,14,27
12009,LKO,1,1,0,Stormy,19,28
12007,PNBE,2,7,0,Stormy,1,22
12003,DDU,4,7,0,Stormy,0,3
12008,PNBE,1,6,0,Clear,4,17
12005,CNB,5,1,0,Stormy,23,16
12005,BSB,0,12,0,Stormy,22,0
12007,DDU,1,10,0,Stormy,4,9
12005,PNBE,3,6,0,Stormy,10,1
12005,LKO,2,10,0,Rainy,22,46
12004,LKO,5,8,0,Stormy,1,26
12002,PNBE,0,6,0,Stormy,6,32
12004,HWH,6,4,0,Rainy,17,46
12007,BSB,1,6,0,Clear,14,26
12007,LKO,3,5,0,Stormy,22,31
12007,PNBE,0,4,0,Rainy,3,31
12006,CNB,6,8,0,Rainy,19,83
12003,DDU,5,4,0,Foggy,0,90
12001,DDU,5,11,0,Stormy,13,48
120010,CNB,2,5,0,Rainy,11,44
12007,NDLS,0,4,0,Stormy,0,0
120010,HWH,0,7,1,Clear,18,58
12003,DDU,2,7,0,Clear,19,24
12008,PNBE,6,2,0,Stormy,12,38
12005,BSB,2,7,0,Rainy,21,39
12008,PNBE,5,12,0,Clear,12,39
12004,DDU,0,3,0,Rainy,15,45
12009,PNBE,6,7,0,Foggy,7,172
12002,DDU,1,12,0,Stormy,1,7
12004,PNBE,6,10,0,Foggy,14,81
12006,DDU,0,2,0,Rainy,22,17
12002,LKO,1,2,0,Clear,17,21
12009,DDU,2,12,0,Clear,6,29
12002,LKO,5,3,0,Stormy,8,11
120010,NDLS,2,4,0,Rainy,2,47
12008,BSB,0,7,0,Rainy,6,51
12007,BSB,5,5,0,Foggy,22,124
12003,DDU,6,2,0,Rainy,4,72
12009,LKO,4,5,0,Foggy,20,56
12003,PNBE,6,5,0,Clear,12,29
12006,CNB,5,1,0,Stormy,13,45
12001,CNB,6,11,0,Foggy,13,119
12004,LKO,1,12,0,Clear,3,1
12006,LKO,6,1,0,Foggy,21,73
12001,LKO,4,7,0,Clear,11,22
12008,HWH,6,12,0,Clear,7,34
12009,BSB,0,5,0,Clear,4,11
12001,BSB,5,7,0,Clear,10,31
12003,BSB,2,9,1,Clear,4,37
12008,HWH,4,4,0,Clear,2,20
12002,CNB,4,11,0,Rainy,23,2
12006,BSB,1,4,0,Stormy,16,38
120010,LKO,5,4,0,Foggy,17,95
12008,LKO,5,10,0,Rainy,20,49
12004,PNBE,3,11,1,Foggy,11,186
12007,NDLS,5,8,0,Rainy,21,88
12001,DDU,4,5,0,Rainy,11,38
12008,PNBE,2,10,1,Rainy,16,45
12001,CNB,3,9,0,Stormy,7,27
12007,BSB,0,8,0,Stormy,20,0
12002,DDU,3,1,0,Foggy,2,104
12005,NDLS,5,11,0,Rainy,15,73
120010,DDU,2,9,0,Foggy,0,93
12002,NDLS,0,2,0,Clear,12,42
12004,HWH,1,8,0,Clear,16,21
12007,PNBE,3,6,0,Stormy,3,9
12007,LKO,0,11,0,Rainy,12,34
12005,CNB,0,12,0,Clear,4,16
12003,HWH,5,12,0,Foggy,19,143
12008,NDLS,2,10,0,Rainy,12,51
12005,PNBE,1,10,1,Stormy,21,57
12006,BSB,1,7,0,Stormy,4,19
12004,HWH,1,7,0,Stormy,23,12
12007,CNB,5,8,0,Clear,21,24
12007,DDU,3,8,0,Rainy,9,65
12007,HWH,3,1,1,Stormy,2,28
12008,LKO,3,1,0,Rainy,23,59
12006,DDU,6,8,0,Rainy,20,54
12001,NDLS,4,12,0,Stormy,7,21
12003,LKO,2,1,0,Foggy,23,96
12004,PNBE,0,12,0,Stormy,14,0
120010,NDLS,4,2,0,Foggy,5,89
12003,DDU,3,6,1,Stormy,16,42
12004,NDLS,2,8,1,Foggy,8,136
12009,BSB,1,4,0,Foggy,13,137
12007,BSB,5,3,0,Foggy,22,174
12001,NDLS,1,2,0,Stormy,20,5
12005,DDU,2,4,0,Rainy,15,58
120010,PNBE,3,8,0,Clear,17,0
120010,PNBE,5,6,0,Clear,4,26
12001,LKO,3,1,0,Stormy,7,0
12009,NDLS,4,7,0,Stormy,11,19
120010,CNB,3,1,0,Clear,5,34
12002,LKO,2,11,0,Clear,13,18
12004,NDLS,2,8,0,Clear,15,29
12003,DDU,6,6,0,Foggy,20,176
12009,CNB,6,6,0,Foggy,21,54
12002,DDU,4,2,0,Foggy,12,122
12004,NDLS,2,4,0,Rainy,17,43
120010,CNB,4,3,1,Clear,17,64
12004,DDU,0,10,0,Stormy,15,17
12004,PNBE,4,2,0,Rainy,13,20
12009,BSB,1,1,1,Foggy,17,132
12004,NDLS,0,5,0,Clear,9,10
12008,NDLS,4,10,0,Rainy,16,32
